personId,playerName,games_played,avg_minutes,avg_fga,avg_fgm,fg_pct,ts_pct,net_rating,pie,usg_pct,pct_ast,pct_reb,impact_score,predicted_pie,playerName_key,playerName_shooting,team,pos,games,minutes,fg_pct_total,avg_shot_distance,freq_rim,freq_short_paint,freq_mid,freq_long_mid,freq_3p,fg_rim,fg_short_paint,fg_mid,fg_long_mid,fg_3p,defensive_profile,most_taken_shot,best_made_shot,scorer_profile,profile_description,defensive_description,rk,playerName_pbp,age_pbp,team_pbp,pos_pbp,games_pbp,games_started_pbp,minutes_pbp,pg_pct,sg_pct,sf_pct,pf_pct,c_pct,on_court_per_100,on_off_per_100,bad_pass_turnovers,lost_ball_turnovers,Fouls Committed_Shoot,Fouls Committed_Off.,Fouls Drawn_Shoot,Fouls Drawn_Off.,points_generated_by_assists,and_ones,shots_blocked_against,awards,scoring_value,offensive_creation,lineup_defensive_impact,spacing_value,playmaking_value,rebounding_value,rim_size_value,offense_scaled,defense_scaled,spacing_scaled,playmaking_scaled,rebounding_scaled,lineup_score,lineup_role
201568,Danilo Gallinari,23,10.130434782608695,2.5652173913043477,1.1304347826086956,0.4003478260869565,0.5652316738203403,-6.956521739130435,0.06739130434782609,0.380135964086765,0.10267582658887006,0.141557327112247,3.8624886887649854,0.06483322376295991,danilo gallinari,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"Danilo Gallinari profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.260869565217391,2.260869565217391,0.0424671981336741,0.0,0.0,0.141557327112247,0.0,0.0008068844441290005,0.5463759379132078,0.0,0.0,0.1097480574591364,0.1478915440018672,Wing
201569,Eric Gordon,85,21.31,6.317647058823529,2.7058823529411766,0.38788235294117646,0.5245035612339985,-3.0694117647058827,0.11164705882352942,0.35320394860604515,0.07268981694750465,0.06420959603852286,4.901683286796439,0.12945353769907858,eric gordon,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"Eric Gordon profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,5.411764705882353,5.411764705882353,0.019262878811556857,0.0,0.0,0.06420959603852286,0.0,0.0026876718515655706,0.5421125228119081,0.0,0.0,0.021824885990366718,0.13878568804263994,Wing
201572,Brook Lopez,201,27.4318407960199,8.676616915422885,4.154228855721393,0.4587462686567164,0.5779358900241512,0.7825870646766171,0.1846268656716418,0.3784622224455453,0.056593880670006064,0.16094010972590353,6.714115199540659,0.1889020494427014,brook lopez,Brook Lopez,LAC,C,75.0,1635.0,0.428,18.3,0.127,0.177,0.094,0.017,0.585,0.667,0.51,0.431,0.111,0.36,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Brook Lopez is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",141.0,Brook Lopez,37.0,LAC,C,75.0,40.0,1635.0,0.0,0.0,0.0,0.0,100.0,1.8,0.9,18.0,16.0,84.0,17.0,39.0,3.0,243.0,14.0,19.0,,8.308457711442786,251.3084577114428,0.18328203291777106,0.585,243.0,0.16094010972590353,100.0,0.14946482027725166,0.5722483664370345,0.6106471816283925,0.14682779456193354,0.131780969034242,0.3223059733240357,Big
201587,Nicolas Batum,190,19.11078947368421,3.4263157894736844,1.431578947368421,0.3626789473684211,0.5358532427897029,-0.2752631578947368,0.09036842105263158,0.20977567266451935,0.05933591158320782,0.15521388232538066,3.8836900210665686,0.08730749454545593,nicolas batum,Nicolas Batum,LAC,PF,74.0,1295.0,0.403,24.2,0.008,0.004,0.008,0.021,0.958,0.5,0.0,0.5,0.4,0.404,Disruptive Defender,three-point range,three-point range,Elite 3PT Threat,Nicolas Batum profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient three-point range. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",217.0,Nicolas Batum,37.0,LAC,PF,74.0,6.0,1295.0,0.0,0.0,24.0,72.0,4.0,-0.6,-2.7,25.0,4.0,44.0,4.0,2.0,0.0,154.0,0.0,1.0,,2.863157894736842,156.86315789473684,-0.3584358353023858,0.958,154.0,0.15521388232538066,4.0,0.09308987834587887,0.4727165461775071,1.0,0.09305135951661632,0.12527181787212893,0.32724740562160287,Wing
201599,DeAndre Jordan,90,11.94988888888889,2.433333333333333,1.5777777777777777,0.5844,0.6020560492933337,-11.94,0.0957777777777778,0.31238742706222206,0.06996659165047199,0.40696819110251226,4.419831890893334,0.08893558973872226,deandre jordan,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Efficient Role Finisher,"DeAndre Jordan profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3.1555555555555554,3.1555555555555554,0.12209045733075367,0.0,0.0,0.40696819110251226,0.0,0.0013409276506200986,0.5610054127520564,0.0,0.0,0.41144746842243757,0.1819324710905059,Wing
201935,James Harden,194,34.66530927835051,15.118556701030927,6.319587628865979,0.4189020618556701,0.5948362308123857,4.286082474226804,0.33381443298969077,0.6256822814681486,0.24634268868338402,0.15145867153914025,10.254945420321906,0.2616200772148637,james harden,James Harden,2TM,PG,70.0,2438.0,0.434,16.8,0.139,0.224,0.093,0.033,0.51,0.66,0.429,0.467,0.324,0.375,Disruptive Defender,three-point range,at the rim,Elite 3PT Threat,James Harden profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",23.0,James Harden,36.0,2TM,PG,70.0,70.0,2438.0,46.0,52.0,2.0,0.0,0.0,1.4,-1.5,159.0,66.0,61.0,15.0,219.0,3.0,1310.0,39.0,80.0,,12.639175257731958,1322.639175257732,-0.1795623985382579,0.51,1310.0,0.15145867153914025,0.0,0.7889482790431352,0.5055816218961756,0.5323590814196243,0.7915407854984894,0.12100317240216309,0.6130829750943069,Guard
201939,Stephen Curry,157,31.57872611464968,18.681528662420384,8.471337579617835,0.44602547770700635,0.6112953732833463,5.071337579617834,0.33840764331210194,0.7343253990222778,0.1748760873754368,0.13296102832014123,11.343619720442366,0.3429234267952841,stephen curry,Stephen Curry,GSW,PG,43.0,1329.0,0.468,19.6,0.108,0.158,0.063,0.066,0.606,0.698,0.587,0.46,0.509,0.393,Disruptive Defender,three-point range,at the rim,Elite 3PT Threat,Stephen Curry profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",208.0,Stephen Curry,37.0,GSW,PG,43.0,41.0,1329.0,100.0,0.0,0.0,0.0,0.0,2.7,5.0,65.0,34.0,41.0,10.0,92.0,11.0,481.0,24.0,26.0,AS,16.94267515923567,497.94267515923565,0.7898883084960424,0.606,481.0,0.13296102832014123,0.0,0.2966822012786669,0.6837023729063586,0.6325678496868476,0.29063444108761327,0.09997642172783501,0.4235447374726284,Guard
201942,DeMar DeRozan,201,34.49800995024876,15.537313432835822,7.587064676616915,0.4861293532338309,0.5822195549307666,-4.837810945273632,0.2955223880597015,0.5661443724243016,0.12981016371566798,0.10597362476960488,9.967255867352346,0.3168529491080715,demar derozan,DeMar DeRozan,SAC,PF,77.0,2406.0,0.497,14.2,0.091,0.184,0.302,0.277,0.146,0.758,0.573,0.484,0.468,0.32,Disruptive Defender,mid-range,at the rim,Mid-Range Shot Creator,"DeMar DeRozan profiles as a mid-range shot creator. They regularly look for shots from mid-range, while making shots most consistently at the rim. On the defensive side, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",24.0,DeMar DeRozan,36.0,SAC,PF,77.0,77.0,2406.0,0.0,6.0,55.0,39.0,0.0,-12.1,-4.9,51.0,26.0,78.0,9.0,201.0,15.0,786.0,47.0,38.0,,15.17412935323383,801.1741293532339,-0.7032079125691185,0.146,786.0,0.10597362476960488,0.0,0.4776827979746244,0.4093703018718454,0.1524008350730689,0.47492447129909365,0.0692991403527804,0.37069818108395886,Wing
201950,Jrue Holiday,155,30.125290322580646,10.67741935483871,4.903225806451613,0.4587935483870968,0.5826486446953186,8.27225806451613,0.21974193548387097,0.43951344724355956,0.1612863952960124,0.14895782611471525,7.639230893089204,0.2156299540525407,jrue holiday,Jrue Holiday,POR,PG,53.0,1560.0,0.451,16.7,0.14,0.207,0.097,0.045,0.511,0.707,0.476,0.406,0.469,0.378,Disruptive Defender,three-point range,at the rim,Elite 3PT Threat,Jrue Holiday profiles as an elite 3PT threat. They consistently take shots from three-point range and are most efficient at the rim. Their defensive profile is Disruptive Defender.,"Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",153.0,Jrue Holiday,35.0,POR,PG,53.0,51.0,1560.0,75.0,25.0,0.0,0.0,0.0,5.5,9.8,91.0,45.0,35.0,3.0,34.0,10.0,759.0,7.0,38.0,,9.806451612903226,768.8064516129032,1.5146873478344145,0.511,759.0,0.14895782611471525,0.0,0.4583623452193697,0.8168723714237172,0.5334029227557412,0.45861027190332326,0.11816039656354119,0.5252505362037249,Guard
201959,Taj Gibson,58,10.331551724137931,2.4827586206896552,1.1551724137931034,0.3827931034482759,0.4401462186168773,-15.501724137931035,0.06275862068965518,0.31500188951903446,0.05295192503904572,0.26880372955022247,3.296132090061115,0.0655409835890529,taj gibson,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Balanced Player,"Taj Gibson profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.310344827586207,2.310344827586207,0.08064111886506674,0.0,0.0,0.26880372955022247,0.0,0.000836416512410794,0.5533897730472083,0.0,0.0,0.2543923424954281,0.16412124411630918,Wing
201976,Patrick Beverley,42,21.523809523809526,6.023809523809524,2.4523809523809526,0.38299999999999995,0.526035514057398,-8.983333333333333,0.14119047619047617,0.3570661993370288,0.15364386730321355,0.17108369560379347,5.268429417036727,0.11890185408260222,patrick beverley,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"Patrick Beverley profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,4.904761904761905,4.904761904761905,0.051325108681138036,0.0,0.0,0.17108369560379347,0.0,0.002385038967476268,0.5480034344611467,0.0,0.0,0.14331144611572008,0.1522860188138492,Wing
201988,Patty Mills,53,12.176792452830188,4.0,1.4339622641509433,0.2619056603773585,0.3562390658752444,-0.8924528301886792,0.06188679245283019,0.3610733803788245,0.09926306481893052,0.06692592884203241,3.221052637628665,0.07079202569211092,patty mills,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"Patty Mills profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.8679245283018866,2.8679245283018866,0.020077778652609724,0.0,0.0,0.06692592884203241,0.0,0.0011692390383698736,0.5422622473627627,0.0,0.0,0.024912611920188427,0.13852451864805748,Wing
202066,Garrett Temple,71,7.727183098591549,2.084507042253521,0.6619718309859155,0.20616901408450705,0.2970297446742213,-10.490140845070423,0.0423943661971831,0.36494734995716344,0.1173420751930861,0.17713192702551725,2.4885895677398073,0.03682772980889727,garrett temple,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"Garrett Temple profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,1.323943661971831,1.323943661971831,0.053139578107655176,0.0,0.0,0.17713192702551725,0.0,0.0002476279910077141,0.5483368136155392,0.0,0.0,0.15018662759800758,0.15220191736008865,Wing
202330,Gordon Hayward,26,16.692307692307693,4.076923076923077,1.8461538461538463,0.4166923076923077,0.49043184015090485,-5.7846153846153845,0.09307692307692307,0.32071489415745114,0.09596709516305253,0.14429676805784863,4.155033001075309,0.09523474647667511,gordon hayward,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,Balanced Player,"Gordon Hayward profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,3.6923076923076925,3.6923076923076925,0.04328903041735459,0.0,0.0,0.14429676805784863,0.0,0.001661318084020889,0.5465269361872938,0.0,0.0,0.11286205101324756,0.14858246638175654,Wing
202331,Paul George,123,31.968943089430894,14.642276422764228,6.658536585365853,0.4464065040650407,0.5760689133627828,3.8227642276422764,0.278130081300813,0.570528940473603,0.11626431176959379,0.1647027810166428,9.371703645425796,0.2784160370823887,paul george,Paul George,PHI,PF,37.0,1135.0,0.439,18.0,0.115,0.105,0.15,0.133,0.497,0.576,0.481,0.39,0.515,0.392,Disruptive Defender,three-point range,at the rim,Perimeter Shooter,"Paul George is a perimeter shooter. Their shot profile is built around three-point range, with their best efficiency coming at the rim. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",255.0,Paul George,35.0,PHI,PF,37.0,37.0,1135.0,0.0,0.0,45.0,55.0,0.0,2.9,4.4,37.0,14.0,42.0,7.0,48.0,10.0,311.0,9.0,17.0,,13.317073170731707,324.3170731707317,0.7094108343049929,0.497,311.0,0.1647027810166428,0.0,0.19304408218859245,0.6689159499987262,0.5187891440501045,0.1879154078549849,0.13605809505311586,0.3546623422734443,Wing
202681,Kyrie Irving,91,35.825934065934064,19.406593406593405,9.483516483516484,0.4898901098901099,0.6042309508710516,5.7967032967032965,0.3524175824175824,0.6479436873572294,0.13615493456218455,0.14298983558347095,11.71407473282212,0.3897083937249233,kyrie irving,,,,,,,,,,,,,,,,,,Disruptive Defender,Not enough shooting data,Not enough shooting data,On-Ball Creator,"Kyrie Irving profiles as an on-ball creator. They combine scoring volume with creation stats, meaning they likely generate offense for themselves and others. Defensively, they profile as a Disruptive Defender.","Creates defensive pressure with steals, blocks, and activity. This player can force mistakes and break up possessions.",,,,,,,,,,,,,,,,,,,,,,0.0,,,,18.967032967032967,18.967032967032967,0.04289695067504128,0.0,0.0,0.14298983558347095,0.0,0.010778889334803154,0.5464548979313515,0.0,0.0,0.11137642698203602,0.15206292291496273,Wing
202684,Tristan Thompson,62,8.983387096774194,2.096774193548387,1.0161290322580645,0.3280967741935484,0.3315872021584277,-16.62258064516129,0.06387096774193549,0.380524415925807,0.08695048068857518,0.3445449746748101,3.0695201157462515,0.05153467831090677,tristan thompson,,,,,,,,,,,,,,,,,,Rim Protector,Not enough shooting data,Not enough shooting data,Balanced Player,"Tristan Thompson profiles as a balanced player. Their most common shot comes Not enough shooting data, and they make shots most consistently Not enough shooting data. On defense, they profile as a Rim Protector.",Protects the basket with shot blocking and interior presence. This player is most valuable defensively near the rim.,,,,,,,,,,,,,,,,,,,,,,0.0,,,,2.032258064516129,2.032258064516129,0.10336349240244302,0.0,0.0,0.3445449746748101,0.0,0.0006704249262716814,0.5575646384734173,0.0,0.0,0.340489379731075,0.17370826756197053,Wing
